"waitingdays","type","entry","city","checkyear","checkmonth"
41,"J1","New","BeiJing",2014,7
15,"J1","New","GuangZhou",2014,7
40,"J1","New","ShangHai",2014,7
40,"F1","New","BeiJing",2014,7
42,"F1","New","Europe",2014,7
67,"H1","Renewal","BeiJing",2014,7
34,"F1","Renewal","ShangHai",2014,7
6,"F1","Renewal","ShangHai",2014,7
40,"F1","Renewal","BeiJing",2014,7
41,"F1","New","ShenYang",2014,7
67,"B2","New","BeiJing",2014,7
42,"F1","New","ShenYang",2014,7
42,"F1","Renewal","ShangHai",2014,7
42,"F1","New","ShangHai",2014,7
41,"F1","New","BeiJing",2014,7
62,"F1","Renewal","BeiJing",2014,7
41,"J1","New","BeiJing",2014,7
41,"J2","New","BeiJing",2014,7
43,"F1","Renewal","ShangHai",2014,7
48,"F1","Renewal","BeiJing",2014,7
42,"F1","New","ShangHai",2014,7
47,"F1","New","BeiJing",2014,7
40,"F1","New","BeiJing",2014,7
42,"J1","New","ShangHai",2014,7
76,"B1","New","Others",2014,7
41,"F1","Renewal","ShangHai",2014,7
66,"H1","New","Montreal",2014,7
41,"F1","New","BeiJing",2014,7
39,"F1","Renewal","ShangHai",2014,7
39,"F1","Renewal","BeiJing",2014,7
8,"F1","Renewal","ShangHai",2014,7
46,"F1","New","BeiJing",2014,7
40,"F1","Renewal","BeiJing",2014,7
40,"F1","New","GuangZhou",2014,7
42,"F1","New","BeiJing",2014,7
39,"J1","New","GuangZhou",2014,7
41,"F1","Renewal","ShangHai",2014,7
39,"F1","Renewal","Europe",2014,7
39,"F1","Renewal","ShangHai",2014,7
41,"F1","New","BeiJing",2014,7
41,"J1","New","BeiJing",2014,7
41,"F1","New","ShenYang",2014,7
85,"B1","Renewal","BeiJing",2014,7
40,"J1","New","BeiJing",2014,7
40,"F1","New","BeiJing",2014,7
41,"J1","New","BeiJing",2014,7
39,"J1","New","GuangZhou",2014,7
113,"B2","New","BeiJing",2014,7
67,"B1","New","ShangHai",2014,7
38,"F1","Renewal","BeiJing",2014,7
38,"J1","New","ShenYang",2014,7
38,"F1","New","BeiJing",2014,7
37,"F1","Renewal","BeiJing",2014,7
31,"F1","New","BeiJing",2014,7
72,"B2","New","ShangHai",2014,7
38,"F1","Renewal","BeiJing",2014,7
28,"F1","Renewal","ShangHai",2014,7
72,"H1","New","BeiJing",2014,7
39,"F1","Renewal","ShangHai",2014,7
35,"F1","New","BeiJing",2014,7
37,"F1","New","ShenYang",2014,7
42,"F1","New","ShangHai",2014,7
66,"B1","Renewal","Europe",2014,7
73,"B1","New","Europe",2014,7
66,"B1","New","ShangHai",2014,7
35,"F1","New","BeiJing",2014,7
64,"H1","New","BeiJing",2014,7
38,"J1","New","BeiJing",2014,7
67,"H1","Renewal","BeiJing",2014,7
36,"F1","New","BeiJing",2014,7
36,"F1","Renewal","BeiJing",2014,7
38,"F1","New","BeiJing",2014,7
38,"J1","New","BeiJing",2014,7
45,"F1","New","ShangHai",2014,7
37,"F1","New","ChengDu",2014,7
43,"F1","Renewal","ShangHai",2014,7
45,"F1","New","ShangHai",2014,7
43,"F1","Renewal","BeiJing",2014,7
36,"F1","Renewal","BeiJing",2014,7
91,"J1","New","BeiJing",2014,7
43,"F1","New","ShangHai",2014,7
37,"F1","New","BeiJing",2014,7
42,"F1","Renewal","BeiJing",2014,7
71,"B1","New","BeiJing",2014,7
70,"B2","New","BeiJing",2014,7
37,"F1","Renewal","BeiJing",2014,7
44,"F1","Renewal","ShangHai",2014,7
7,"B1","New","ShangHai",2014,7
44,"F1","Renewal","ShangHai",2014,7
35,"F1","New","GuangZhou",2014,7
36,"F1","Renewal","BeiJing",2014,7
71,"H1","New","GuangZhou",2014,7
37,"J1","New","BeiJing",2014,7
112,"L1","New","BeiJing",2014,7
37,"F1","Renewal","ChengDu",2014,7
37,"J1","New","BeiJing",2014,7
44,"J1","Renewal","ShangHai",2014,7
71,"H1","New","ShangHai",2014,7
37,"F1","Renewal","ShangHai",2014,7
44,"F1","Renewal","ShangHai",2014,7
63,"B1","New","GuangZhou",2014,7
42,"F1","Renewal","BeiJing",2014,7
86,"B1","New","ShangHai",2014,7
38,"F1","New","BeiJing",2014,7
65,"B2","New","ChengDu",2014,7
64,"B2","New","ShangHai",2014,7
37,"J1","Renewal","ShangHai",2014,7
37,"F1","New","BeiJing",2014,7
36,"J1","New","ShenYang",2014,7
48,"F1","New","BeiJing",2014,7
36,"F1","New","ShenYang",2014,7
40,"F1","Renewal","ShangHai",2014,7
44,"F1","Renewal","ShangHai",2014,7
33,"F1","New","ShangHai",2014,7
37,"F1","New","ShangHai",2014,7
41,"F1","New","BeiJing",2014,7
36,"F1","New","ShenYang",2014,7
37,"J1","New","ShenYang",2014,7
36,"F1","New","Others",2014,7
41,"J1","New","BeiJing",2014,7
82,"B1","New","BeiJing",2014,7
69,"H1","Renewal","Kolkata",2014,7
181,"J1","New","BeiJing",2014,7
70,"H1","New","Others",2014,7
35,"F1","New","BeiJing",2014,7
34,"F1","New","BeiJing",2014,7
36,"F1","New","BeiJing",2014,7
40,"J1","Renewal","ShangHai",2014,7
40,"F1","New","BeiJing",2014,7
56,"F1","Renewal","ShangHai",2014,7
35,"F1","Renewal","ShenYang",2014,7
35,"J1","New","ShenYang",2014,7
34,"J1","New","ShangHai",2014,7
42,"F1","Renewal","ShangHai",2014,7
38,"F1","Renewal","ShangHai",2014,7
35,"F1","Renewal","ShenYang",2014,7
70,"B1","New","BeiJing",2014,7
15,"F1","New","BeiJing",2014,7
34,"J1","New","BeiJing",2014,7
39,"J1","Renewal","BeiJing",2014,7
80,"L2","Renewal","BeiJing",2014,7
34,"J1","New","BeiJing",2014,7
12,"F1","New","ShenYang",2014,7
3,"H1","New","ShangHai",2014,7
35,"F1","Renewal","ChengDu",2014,7
34,"F1","Renewal","ShenYang",2014,7
35,"F1","New","BeiJing",2014,7
35,"F1","New","ChengDu",2014,7
40,"F1","New","BeiJing",2014,7
37,"F1","New","ChengDu",2014,7
15,"J2","New","BeiJing",2014,7
12,"F1","Renewal","GuangZhou",2014,7
63,"J1","New","BeiJing",2014,7
37,"F1","Renewal","BeiJing",2014,7
78,"H1","New","ShangHai",2014,7
76,"H1","Renewal","ShangHai",2014,7
35,"F1","New","BeiJing",2014,7
32,"F1","New","BeiJing",2014,7
79,"H1","New","ShenYang",2014,7
32,"J1","New","ChengDu",2014,7
36,"J1","New","GuangZhou",2014,7
78,"H1","New","ShangHai",2014,7
78,"H1","New","ShangHai",2014,7
78,"H1","Renewal","ShangHai",2014,7
109,"B1","New","ChengDu",2014,7
105,"H1","New","BeiJing",2014,7
31,"F1","New","BeiJing",2014,7
86,"H1","New","Others",2014,7
31,"J1","New","ShenYang",2014,7
37,"F1","New","BeiJing",2014,7
14,"J1","New","BeiJing",2014,7
11,"F1","Renewal","BeiJing",2014,7
10,"F1","Renewal","GuangZhou",2014,7
-7,"F1","Renewal","GuangZhou",2014,7
34,"J1","New","ShangHai",2014,7
31,"F1","Renewal","Europe",2014,7
3,"F1","New","GuangZhou",2014,7
30,"F1","Renewal","BeiJing",2014,7
30,"F1","Renewal","BeiJing",2014,7
80,"H1","Renewal","Mumbai",2014,7
27,"B2","New","ShangHai",2014,7
22,"F1","New","BeiJing",2014,7
13,"J1","New","ShangHai",2014,7
35,"F1","New","BeiJing",2014,7
79,"H1","New","Others",2014,7
12,"B2","New","BeiJing",2014,7
6,"F1","New","BeiJing",2014,7
6,"B1","New","ShangHai",2014,7
33,"J1","Renewal","ShangHai",2014,7
30,"J1","New","ShangHai",2014,7
65,"H1","New","BeiJing",2014,7
10,"F1","Renewal","GuangZhou",2014,7
29,"F1","New","ChengDu",2014,7
69,"B1","New","Others",2014,7
82,"H1","New","Others",2014,7
27,"J1","New","BeiJing",2014,7
76,"B1","New","BeiJing",2014,7
26,"F1","New","ShangHai",2014,7
29,"F1","Renewal","ShangHai",2014,7
74,"B1","New","BeiJing",2014,7
75,"B2","New","ChengDu",2014,7
74,"H1","New","Others",2014,7
34,"F1","Renewal","BeiJing",2014,7
26,"J1","New","ShangHai",2014,7
25,"B2","New","ShangHai",2014,7
36,"H1","Renewal","BeiJing",2014,7
33,"J1","New","BeiJing",2014,7
36,"F1","Renewal","BeiJing",2014,7
70,"H1","New","Europe",2014,7
74,"B1","New","BeiJing",2014,7
11,"B2","New","BeiJing",2014,7
27,"F1","Renewal","GuangZhou",2014,7
27,"L1","New","BeiJing",2014,7
31,"F1","Renewal","ShenYang",2014,7
27,"H1","New","ShangHai",2014,7
33,"F1","Renewal","BeiJing",2014,7
28,"F2","New","Europe",2014,7
28,"F1","Renewal","BeiJing",2014,7
74,"B1","New","BeiJing",2014,7
32,"F1","New","BeiJing",2014,7
91,"J1","New","BeiJing",2014,7
31,"J1","New","Europe",2014,7
24,"F1","Renewal","BeiJing",2014,7
60,"B1","Renewal","BeiJing",2014,7
29,"F1","New","ShangHai",2014,7
71,"B1","New","BeiJing",2014,7
99,"B1","Renewal","ShangHai",2014,7
24,"F1","Renewal","BeiJing",2014,7
71,"H1","Renewal","BeiJing",2014,7
25,"F1","Renewal","BeiJing",2014,7
28,"F1","New","ChengDu",2014,7
72,"L1","New","ShangHai",2014,7
100,"H1","New","ShangHai",2014,7
32,"J1","New","ShangHai",2014,7
78,"H1","New","BeiJing",2014,7
30,"J1","New","ShangHai",2014,7
25,"F1","Renewal","BeiJing",2014,7
30,"F1","New","BeiJing",2014,7
25,"F1","New","ChengDu",2014,7
25,"F1","Renewal","BeiJing",2014,7
69,"H1","Renewal","BeiJing",2014,7
73,"B1","Renewal","ShangHai",2014,7
87,"B1","New","ShangHai",2014,7
24,"J1","New","ShangHai",2014,7
29,"F1","Renewal","ShangHai",2014,7
84,"B2","New","BeiJing",2014,7
29,"F1","Renewal","ShangHai",2014,7
94,"B1","New","Others",2014,7
84,"B1","New","Ottawa",2014,7
79,"B2","New","ShangHai",2014,7
99,"H1","New","ShangHai",2014,7
85,"H4","Renewal","Others",2014,7
30,"F1","Renewal","BeiJing",2014,7
77,"B1","New","ShangHai",2014,7
96,"B1","New","BeiJing",2014,7
77,"H1","Renewal","ShangHai",2014,7
68,"B1","New","ShangHai",2014,7
26,"F1","Renewal","BeiJing",2014,7
26,"F1","Renewal","ShangHai",2014,7
25,"F1","Renewal","ShangHai",2014,7
4,"F1","Renewal","BeiJing",2014,7
27,"F1","Renewal","GuangZhou",2014,7
77,"B1","New","BeiJing",2014,7
25,"F1","Renewal","Europe",2014,8
85,"B1","New","ShenYang",2014,8
80,"H1","Renewal","BeiJing",2014,8
39,"L2","Renewal","BeiJing",2014,8
78,"B1","New","GuangZhou",2014,8
78,"H1","New","GuangZhou",2014,8
64,"B1","New","BeiJing",2014,8
16,"B1","New","GuangZhou",2014,8
14,"B1","New","GuangZhou",2014,8
22,"F1","New","BeiJing",2014,8
44,"L1","New","BeiJing",2014,8
80,"B1","New","GuangZhou",2014,8
23,"F1","Renewal","ShangHai",2014,8
80,"H1","Renewal","Europe",2014,8
78,"H1","Renewal","BeiJing",2014,8
25,"J1","New","Europe",2014,8
78,"H1","New","BeiJing",2014,8
3,"F1","New","BeiJing",2014,8
81,"B2","New","ShangHai",2014,8
22,"F1","Renewal","BeiJing",2014,8
94,"J1","New","ShenYang",2014,8
94,"F1","Renewal","BeiJing",2014,8
80,"B1","New","BeiJing",2014,8
36,"B1","New","ShangHai",2014,8
79,"B1","New","BeiJing",2014,8
22,"F1","Renewal","ShangHai",2014,8
16,"J1","New","BeiJing",2014,8
21,"F1","Renewal","ShangHai",2014,8
90,"B2","New","BeiJing",2014,8
22,"J1","New","ShangHai",2014,8
99,"B1","New","Others",2014,8
24,"F1","Renewal","ShangHai",2014,8
21,"J1","New","BeiJing",2014,8
82,"H1","New","Ottawa",2014,8
99,"H4","New","GuangZhou",2014,8
78,"H1","New","BeiJing",2014,8
83,"B1","New","BeiJing",2014,8
15,"J1","New","ShenYang",2014,8
88,"B2","New","ShangHai",2014,8
98,"B1","New","ShenYang",2014,8
97,"B1","New","ShangHai",2014,8
33,"J2","New","GuangZhou",2014,8
33,"J2","New","GuangZhou",2014,8
77,"B1","New","BeiJing",2014,8
22,"F1","Renewal","NewDelhi",2014,8
14,"F1","New","ShangHai",2014,8
19,"F1","Renewal","BeiJing",2014,8
29,"J1","New","GuangZhou",2014,8
19,"F1","Renewal","ShenYang",2014,8
82,"B1","New","ShangHai",2014,8
18,"J1","New","BeiJing",2014,8
84,"B1","New","BeiJing",2014,8
81,"H1","New","BeiJing",2014,8
18,"J1","New","BeiJing",2014,8
20,"F1","New","ShangHai",2014,8
19,"F1","New","BeiJing",2014,8
81,"H4","New","BeiJing",2014,8
19,"F1","Renewal","ShangHai",2014,8
3,"F1","Renewal","BeiJing",2014,8
7,"F1","Renewal","ShangHai",2014,8
83,"H4","New","ShangHai",2014,8
83,"H1","New","ShangHai",2014,8
94,"J1","Renewal","Europe",2014,8
79,"B2","New","BeiJing",2014,8
84,"B1","New","BeiJing",2014,8
86,"B1","New","Others",2014,8
24,"J1","New","Europe",2014,8
14,"F1","Renewal","ShenYang",2014,8
15,"F1","Renewal","ChengDu",2014,8
16,"J1","New","BeiJing",2014,8
86,"H1","New","Europe",2014,8
80,"L2","New","ShangHai",2014,8
16,"F1","Renewal","BeiJing",2014,8
80,"H1","New","ShangHai",2014,8
78,"H1","New","BeiJing",2014,8
15,"F1","Renewal","BeiJing",2014,8
80,"B1","Renewal","BeiJing",2014,8
80,"H1","Renewal","BeiJing",2014,8
79,"B1","New","ShangHai",2014,8
93,"L1","New","Others",2014,8
108,"H1","New","Others",2014,8
81,"H1","Renewal","ShangHai",2014,8
29,"J1","New","ShangHai",2014,8
29,"F1","Renewal","ShangHai",2014,8
17,"F1","Renewal","GuangZhou",2014,8
7,"F1","Renewal","ShenYang",2014,8
85,"H1","Renewal","ShangHai",2014,8
85,"H1","Renewal","ShangHai",2014,8
85,"H1","Renewal","ShangHai",2014,8
85,"H1","Renewal","ShangHai",2014,8
16,"F1","Renewal","BeiJing",2014,8
83,"H1","Renewal","BeiJing",2014,8
77,"L1","Renewal","GuangZhou",2014,8
82,"H1","Renewal","BeiJing",2014,8
28,"F1","New","BeiJing",2014,8
23,"J1","New","BeiJing",2014,8
79,"H1","New","BeiJing",2014,8
79,"B1","New","ShangHai",2014,8
16,"J1","New","Toronto",2014,8
50,"B1","New","Others",2014,8
78,"B1","New","ChengDu",2014,8
81,"B1","New","BeiJing",2014,8
78,"H1","Renewal","BeiJing",2014,8
92,"H1","Renewal","Others",2014,8
13,"J1","New","ChengDu",2014,8
1,"F1","Renewal","GuangZhou",2014,8
90,"B2","New","Others",2014,8
90,"H1","New","Mumbai",2014,8
85,"B2","New","BeiJing",2014,8
83,"H1","Renewal","ShangHai",2014,8
26,"J1","New","BeiJing",2014,8
81,"H1","New","ShangHai",2014,8
77,"B2","New","ShangHai",2014,8
27,"F1","New","ShangHai",2014,8
26,"J1","New","BeiJing",2014,8
28,"F1","New","BeiJing",2014,8
7,"F1","Renewal","BeiJing",2014,8
19,"B2","New","ChengDu",2014,8
91,"H1","New","BeiJing",2014,8
77,"B2","New","Others",2014,8
32,"J1","New","BeiJing",2014,8
81,"F1","Renewal","BeiJing",2014,8
23,"J1","New","Vancouver",2014,8
77,"H1","New","BeiJing",2014,8
23,"J1","New","BeiJing",2014,8
25,"F1","Renewal","GuangZhou",2014,8
316,"F1","Renewal","Others",2014,8
77,"B2","New","ShangHai",2014,8
77,"L1","New","Ottawa",2014,8
24,"J1","New","BeiJing",2014,8
83,"B1","Renewal","Others",2014,8
22,"F1","Renewal","GuangZhou",2014,8
6,"F1","Renewal","ShangHai",2014,8
78,"B1","Renewal","Mumbai",2014,8
26,"J1","New","BeiJing",2014,8
23,"J1","New","ShangHai",2014,8
85,"F1","Renewal","NewDelhi",2014,8
23,"J1","New","BeiJing",2014,8
79,"H1","New","ChengDu",2014,8
77,"B1","Renewal","ShangHai",2014,8
77,"B1","Renewal","Ottawa",2014,8
75,"B1","New","ShangHai",2014,8
74,"H1","New","BeiJing",2014,8
74,"B2","Renewal","BeiJing",2014,8
91,"B1","Renewal","Montreal",2014,8
78,"J1","New","ShangHai",2014,8
78,"J1","New","ShenYang",2014,8
75,"H1","Renewal","ShangHai",2014,8
76,"H1","New","BeiJing",2014,8
75,"F2","New","BeiJing",2014,8
76,"B1","New","ShangHai",2014,8
76,"B1","New","Europe",2014,8
19,"J1","New","BeiJing",2014,8
83,"B2","New","Chennai",2014,8
75,"H1","New","BeiJing",2014,8
74,"H1","New","ShangHai",2014,8
74,"B1","New","BeiJing",2014,8
72,"B1","Renewal","BeiJing",2014,8
73,"H1","New","ShangHai",2014,8
67,"H1","Renewal","BeiJing",2014,8
80,"H1","New","Toronto",2014,8
17,"F1","Renewal","BeiJing",2014,8
74,"B1","New","Others",2014,8
70,"H1","Renewal","BeiJing",2014,8
71,"H1","New","BeiJing",2014,8
4,"F1","Renewal","GuangZhou",2014,8
74,"H1","Renewal","ShangHai",2014,8
70,"B1","New","BeiJing",2014,8
72,"H1","New","MexicoCity",2014,8
71,"B1","New","GuangZhou",2014,8
74,"H1","New","GuangZhou",2014,8
71,"H1","New","Toronto",2014,8
70,"B1","New","BeiJing",2014,8
70,"J1","New","BeiJing",2014,8
70,"F1","Renewal","BeiJing",2014,8
78,"H1","New","Chennai",2014,8
71,"B1","New","ShangHai",2014,8
115,"H1","New","BeiJing",2014,8
72,"F1","Renewal","BeiJing",2014,8
71,"B1","New","ShangHai",2014,8
15,"F1","Renewal","ShangHai",2014,8
76,"B1","New","ChengDu",2014,8
73,"B1","Renewal","Europe",2014,8
246,"J1","New","BeiJing",2014,8
18,"J1","Renewal","ShangHai",2014,8
69,"H1","New","BeiJing",2014,8
91,"H1","New","Others",2014,8
69,"B1","New","BeiJing",2014,8
65,"B1","Renewal","Others",2014,8
79,"B1","New","BeiJing",2014,8
13,"J1","New","BeiJing",2014,8
49,"J1","New","Others",2014,8
69,"J1","New","ShangHai",2014,8
69,"H1","Renewal","ShangHai",2014,8
71,"H1","New","ShenYang",2014,8
68,"H1","New","BeiJing",2014,8
68,"B1","New","ShangHai",2014,8
68,"F1","Renewal","ShangHai",2014,8
69,"B2","New","ShangHai",2014,8
67,"J1","New","BeiJing",2014,8
68,"H1","New","ShangHai",2014,8
67,"B1","New","BeiJing",2014,8
12,"B1","New","ShangHai",2014,8
68,"J1","New","ShenYang",2014,8
67,"H1","New","BeiJing",2014,8
67,"F1","New","BeiJing",2014,8
5,"F1","Renewal","GuangZhou",2014,8
75,"B1","New","BeiJing",2014,8
76,"L1","New","Europe",2014,8
67,"B1","Renewal","BeiJing",2014,8
67,"B1","New","BeiJing",2014,8
68,"J1","New","ShangHai",2014,8
68,"J1","New","ShangHai",2014,8
49,"J1","Renewal","BeiJing",2014,9
65,"H1","New","ShangHai",2014,9
69,"F1","Renewal","ShangHai",2014,9
66,"H1","New","Europe",2014,9
66,"B1","Renewal","ShangHai",2014,9
9,"J1","New","GuangZhou",2014,9
64,"H1","Renewal","Ottawa",2014,9
63,"J1","Renewal","BeiJing",2014,9
64,"H1","Renewal","ShangHai",2014,9
64,"B1","New","ShangHai",2014,9
63,"H1","New","ShangHai",2014,9
63,"H1","Renewal","BeiJing",2014,9
62,"J1","New","ShangHai",2014,9
69,"L1","New","Others",2014,9
73,"J1","New","ShangHai",2014,9
64,"L1","New","ShangHai",2014,9
63,"B1","New","BeiJing",2014,9
63,"J1","New","ShangHai",2014,9
64,"J1","New","Vancouver",2014,9
70,"H1","Renewal","Chennai",2014,9
75,"F1","Renewal","ShangHai",2014,9
64,"F1","Renewal","Europe",2014,9
62,"J1","New","BeiJing",2014,9
64,"J1","New","ShangHai",2014,9
65,"J1","New","ShenYang",2014,9
68,"H1","New","ChengDu",2014,9
63,"B1","New","ShangHai",2014,9
50,"B1","Renewal","GuangZhou",2014,9
61,"J1","New","BeiJing",2014,9
65,"B1","New","ShangHai",2014,9
71,"L1","New","BeiJing",2014,9
62,"H1","New","BeiJing",2014,9
68,"J1","New","ShenYang",2014,9
65,"J1","New","ShenYang",2014,9
68,"J1","New","ShenYang",2014,9
62,"J1","New","BeiJing",2014,9
65,"B1","New","ShenYang",2014,9
61,"J1","New","BeiJing",2014,9
61,"J1","New","BeiJing",2014,9
67,"F1","New","ShangHai",2014,9
63,"J1","New","BeiJing",2014,9
6,"F1","New","BeiJing",2014,9
67,"B1","New","BeiJing",2014,9
64,"F1","Renewal","GuangZhou",2014,9
71,"J1","New","ShangHai",2014,9
71,"H1","Renewal","BeiJing",2014,9
64,"H1","New","ShangHai",2014,9
61,"F1","Renewal","BeiJing",2014,9
71,"J1","New","ShangHai",2014,9
71,"J1","New","ShangHai",2014,9
64,"J1","New","ShangHai",2014,9
61,"J1","New","BeiJing",2014,9
67,"J1","New","GuangZhou",2014,9
61,"B1","New","BeiJing",2014,9
64,"B1","New","GuangZhou",2014,9
61,"B1","New","BeiJing",2014,9
61,"B1","New","BeiJing",2014,9
61,"B1","New","BeiJing",2014,9
64,"F1","Renewal","ShangHai",2014,9
75,"H1","New","Chennai",2014,9
67,"H1","New","Chennai",2014,9
66,"J1","New","ShangHai",2014,9
69,"J1","New","ShenYang",2014,9
63,"J1","New","ChengDu",2014,9
68,"H1","New","ShangHai",2014,9
63,"J2","New","GuangZhou",2014,9
70,"J1","New","ShangHai",2014,9
63,"J1","New","ShenYang",2014,9
66,"J1","New","ShangHai",2014,9
63,"F1","Renewal","ShenYang",2014,9
62,"B1","New","ShangHai",2014,9
63,"B1","New","GuangZhou",2014,9
63,"J1","New","GuangZhou",2014,9
70,"J1","New","ShangHai",2014,9
62,"H1","New","ShenYang",2014,9
63,"F1","Renewal","ChengDu",2014,9
66,"F1","Renewal","ShangHai",2014,9
63,"J1","New","Others",2014,9
66,"B1","Renewal","Others",2014,9
62,"J1","New","BeiJing",2014,9
62,"F1","Renewal","BeiJing",2014,9
59,"J1","New","BeiJing",2014,9
62,"J1","New","ShangHai",2014,9
62,"F1","Renewal","BeiJing",2014,9
58,"B1","New","Others",2014,9
69,"H1","New","ShangHai",2014,9
62,"B1","New","ShangHai",2014,9
59,"H1","Renewal","BeiJing",2014,9
59,"F1","Renewal","BeiJing",2014,9
66,"B1","New","ShangHai",2014,9
62,"F1","Renewal","BeiJing",2014,9
66,"J1","New","ShangHai",2014,9
62,"F1","Renewal","ShangHai",2014,9
62,"H1","New","ShangHai",2014,9
62,"B1","New","BeiJing",2014,9
90,"B1","Renewal","Europe",2014,9
59,"H1","Renewal","ShangHai",2014,9
66,"B1","New","ShangHai",2014,9
59,"J1","New","ShangHai",2014,9
60,"J1","New","Europe",2014,9
58,"F1","Renewal","GuangZhou",2014,9
83,"B1","Renewal","BeiJing",2014,9
58,"J1","New","BeiJing",2014,9
64,"J1","New","ShenYang",2014,9
64,"J1","New","ShenYang",2014,9
69,"J1","Renewal","Others",2014,9
63,"J1","New","BeiJing",2014,9
58,"J1","New","GuangZhou",2014,9
79,"F1","Renewal","Vancouver",2014,9
61,"J1","New","ShangHai",2014,9
64,"H1","Renewal","ShangHai",2014,9
57,"J1","New","BeiJing",2014,9
60,"F1","New","ShangHai",2014,9
60,"F1","New","ShangHai",2014,9
60,"J1","New","ShangHai",2014,9
57,"B1","Renewal","BeiJing",2014,9
64,"F1","Renewal","ShangHai",2014,9
62,"J1","New","ShangHai",2014,9
57,"B1","Renewal","BeiJing",2014,9
60,"J1","New","ShangHai",2014,9
64,"H1","New","ShangHai",2014,9
57,"J1","New","BeiJing",2014,9
57,"B1","New","BeiJing",2014,9
57,"J1","New","BeiJing",2014,9
57,"J1","New","ShangHai",2014,9
64,"F1","Renewal","BeiJing",2014,9
56,"H1","New","BeiJing",2014,9
63,"J1","New","ShangHai",2014,9
63,"J1","New","ShangHai",2014,9
56,"J1","New","BeiJing",2014,9
62,"B1","New","ShangHai",2014,9
56,"J1","New","GuangZhou",2014,9
63,"H1","Renewal","ShangHai",2014,9
63,"J1","New","BeiJing",2014,9
59,"J1","New","ShenYang",2014,9
56,"F1","Renewal","BeiJing",2014,9
54,"J1","New","BeiJing",2014,9
63,"H1","New","BeiJing",2014,9
63,"B2","New","Mumbai",2014,9
56,"B1","New","GuangZhou",2014,9
56,"J1","New","GuangZhou",2014,9
53,"F1","Renewal","GuangZhou",2014,9
58,"B2","New","HongKong",2014,9
56,"B1","New","ShangHai",2014,9
56,"F1","New","GuangZhou",2014,9
63,"F1","New","ShangHai",2014,9
56,"H1","New","BeiJing",2014,9
59,"J1","Renewal","Others",2014,9
60,"H1","New","Others",2014,9
58,"J1","New","ShangHai",2014,9
55,"F1","Renewal","BeiJing",2014,9
56,"H4","New","BeiJing",2014,9
60,"F1","Renewal","ShangHai",2014,9
59,"F1","Renewal","BeiJing",2014,9
56,"H1","New","BeiJing",2014,9
65,"J1","New","ShangHai",2014,9
59,"B1","Renewal","Montreal",2014,9
56,"J1","Renewal","ShangHai",2014,9
53,"F1","Renewal","ShangHai",2014,9
52,"F1","New","BeiJing",2014,9
55,"J1","New","BeiJing",2014,9
59,"J1","New","ShangHai",2014,9
55,"H1","Renewal","ShangHai",2014,9
58,"J1","New","BeiJing",2014,9
59,"J2","New","ShangHai",2014,9
59,"H1","New","ShangHai",2014,9
52,"H1","New","Others",2014,9
57,"J1","New","ShangHai",2014,9
59,"H1","New","Mumbai",2014,9
55,"H1","Renewal","ShangHai",2014,9
59,"H1","New","Mumbai",2014,9
52,"J1","New","GuangZhou",2014,9
54,"J1","New","BeiJing",2014,9
57,"B2","Renewal","Others",2014,9
51,"J1","New","GuangZhou",2014,9
51,"F1","Renewal","ShangHai",2014,9
57,"J1","New","ShangHai",2014,9
56,"J1","New","ChengDu",2014,9
96,"J1","New","ShenYang",2014,9
54,"F1","Renewal","ChengDu",2014,9
51,"J1","New","ShenYang",2014,9
51,"H1","New","BeiJing",2014,9
60,"H1","New","Chennai",2014,9
53,"H4","New","ShangHai",2014,9
55,"J1","New","ChengDu",2014,9
53,"H1","New","ShangHai",2014,9
50,"B2","Renewal","ShangHai",2014,9
50,"J2","New","BeiJing",2014,9
49,"B1","New","Europe",2014,9
50,"J1","New","ShangHai",2014,9
53,"J1","New","BeiJing",2014,9
50,"J1","New","HongKong",2014,9
50,"H1","New","Chennai",2014,9
50,"J1","Renewal","ShangHai",2014,9
56,"J1","New","BeiJing",2014,9
49,"B1","Renewal","ShangHai",2014,9
52,"J1","New","BeiJing",2014,9
49,"J1","New","BeiJing",2014,9
54,"B1","New","ShangHai",2014,9
42,"H1","Renewal","Mumbai",2014,9
